"id1","affil1"
"824","Samsung Electronics, Hwasung, Gyeonggi-Do, Korea"
"1288","San Diego Supercomputer Center"
"1684","San Diego Supercomputer Center, University of California San Diego"
"7656","San Diego Supercomputer Center, University of California San Diego, La Jolla, CA"
"1016","San Diego Supercomputer Center, University of California, San Diego"
"882","San Diego Supercomputer Center, University of California, San Diego, CA"
"2097","Santa Clara University"
"8257","Santa Clara University, Santa Clara, CA"
"4592","SAP"
"3102","SAP AG, Dietmar-Hopp-Allee, Walldorf, Germany"
"6324","SAP AG, Hidelberg, Germany"
"810","SAP AG, Walldorf, Germany"
"9368","SAP AG, Walldorf, Germany 69190"
"4617","SAP Labs, Palo Alto, CA"
"2039","SAP Research Center Palo Alto, LLC, Palo Alto, CA"
"8717","SAPIENZA Università di Roma, Roma, Italy"
"1954","School of Comp. Sci., Florida Intl. University, Miami, FL"
"8872","School of Computer and Communication Sciences EPFL, Lausanne, Switzerland 1010"
"8371","School of Computer and Communication Sciences, École Polytechnique Fédérale de Lausanne, (EPFL), Switzerland"
"2637","School of Computer and Communication Sciences, Switzerland"
"7939","School of Computer Engineering, Nanyang Technological University"
"8689","School of Computer Engineering, Nanyang Technological University, Singapore, Singapore"
"9327","School of Computer Engineering, Nanyang Technological University, Singapore, Singapore 639798"
"6562","School of Computer Engr, Seoul National University, Seoul, Korea"
"1261","School of Computer Science & Engineering, The University of New South Wales, Sydney, NSW, Australia"
"8139","School of Computer Science and Engineering University of New South Wales, Australia"
"8352","School of Computer Science and Engineering, The Hebrew University of Jerusalem, Israel"
"1326","School of Computer Science and Engineering, The Hebrew University of Jerusalem, Jerusalem, Israel"
"7771","School of Computer Science and Engineering, The University of New South Wales, Sydney 2052 NSW, Australia; E-mail: anne@cse.unsw.edu.au"
"8842","School of Computer Science and Engineering, University of New South Wales, NICTA, Sydney, Australia NSW 2052"
"7886","School of Computer Science and Engineering, University of New South Wales, Sydney, NSW 2052 Australia; e-mail: boualem@cse.unsw.edu.au"
"1766","School of Computer Science and Engineering, University of NSW, Australia and NICTA, Australia"
"8516","School of Computer Science and Information Technology, RMIT University, Australia"
"9353","School of Computer Science and Information Technology, RMIT University, Melbourne, Australia"
"7670","School of Computer Science, Carnegie Mellon University, 5000 Forbes Avenue, Pittsburg, PA 15213-3891, USA; e-mail: natassa&commat;cmu.edu"
"6472","School of Computer Science, Carnegie Mellon University, Pittsburgh, PA"
"1857","School of Computer Science, Florida International University, Miami, FL"
"8819","School of Computer Science, The University of Oklahoma, Norman, USA 73019"
"780","School of Computer Science, University of Manchester, Manchester, UK"
"9335","School of Computer Science, University of Manchester, Manchester, UK M13 9PL"
"1926","School of Computer Science, University of Waterloo"
"8059","School of Computer Science, University of Waterloo, Canada"
"1448","School of Computer Science, University of Waterloo, Waterloo, Canada"
"8538","School of Computer Science, University of Waterloo, Waterloo, Canada N2L 3G1"
"6468","School of Computing Science, Simon Fraser University"
"6738","School of Computing Science, Simon Fraser University, B.C., Canada"
"6690","School of Computing Science, Simon Fraser University, Burnaby, BC, Canada"
"6979","School of Computing Science, Simon Fraser University, Canada"
"1268","School of Computing, National University of Singapore"
"6694","School of Computing, National University of Singapore, Lower Kent Ridge Road, Singapore"
"1474","School of Computing, National University of Singapore, Singapore"
"8095","School of Computing, National University of Singapore, Singapore and School of Electronics Engineering and Computer Science, Peking University, P.R. China"
"5621","School of Computing, National University of Singapore, Singapore, Singapore"
"6776","School of Electrical Engineering and Computer Science, Seoul National University"
"8832","School of Electrical Engineering and Computer Science, Seoul National University, Seoul, South Korea 151-742"
"843","School of Informatics, Indiana University, Bloomington"
"7936","School of Information and Computer Science, University of California, CA 92697-3425, Irvine, USA"
"1727","School of Information and Computer Sciences University of California, Irvine, CA"
"514","School of Information Systems, Singapore Management University, Singapore"
"8508","School of Information Technology and Electrical Engineering, The University of Queensland, Australia"
"9305","School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia"
"9355","School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia 4072"
"8837","School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, Australia QLD 4072"
"8834","School of Information Technology and Engineering, University of Ottawa, Ottawa, Canada"
"6676","School of Information Technology, IIT Bombay, India"
"733","School of Mechanical Engineering, Purdue University, West Lafayette, Indiana"
"2255","Seoul National Univ."
"1782","Seoul National University"
"1987","Seoul National University, School of Electrical Eng. and Computer Science, Seoul, Korea"
"59","Seoul National University, Seoul, Korea"
"5105","Seoul National University, Seoul, South Korea"
"9206","SERC/CSA, Indian Institute of Science, Bangalore, India"
"9333","Server Manageability, Oracle, Redwood Shores, USA 94065"
"9726","Shanghai Jiao Tong University, China"
"6451","Shanghai Jiao Tong University, Shanghai, China"
"5894","Shanghai JiaoTong University, Shang Hai, China"
"2711","Shanghai JiaoTong University, Shanghai, China"
"3745","Shibaura Institute of Technology"
"7662","Shibaura Institute of Technology, Saitama-City, Saitama, Japan"
"4609","Siebel Systems, San Mateo CA"
"3864","Siebel Systems, San Mateo, CA, USA"
"2611","Siemens Corporate Research"
"341","Siemens Corporate Research, Princeton, NJ"
"6888","Siemens Technology-to-Business Center, 1995 University Ave, Suite 375, Berkeley, California"
"1156","Simon Fraser U."
"2440","Simon Fraser University"
"919","Simon Fraser University, Burnaby, BC, Canada"
"9374","Simon Fraser University, Burnaby, Canada"
"72","Simon Fraser University, Canada"
"1807","Simon Fraser University, School of Computing Science, Burnaby BC, Canada"
"6402","Simon Fraser University, Vancouver, Canada"
"3219","Singapore Management University"
"2275","Singapore Management University, Singapore"
"5556","Singapore Management University, Singapore, Singapore"
"9626","SLAC"
"7324","SoC, National University of Singapore"
"1601","Software AG, Darmstadt, Germany"
"7703","Software AG; e-mail: Thorsten.Fiebig@softwareag.com"
"741","Software Laboratories, Samsung Electronics Co., Ltd., Suwon-City, Gyeonggi-Do, Korea"
"7440","Southwest Texas State University, San Marcos, Texas"
"1561","Spatial Technologies, Oracle Corporation, Nashua, New Hampshire"
"542","Stanford"
"7579","Stanford Univ., Stanford, CA"
"113","Stanford University"
"844","Stanford University InfoLab"
"1859","Stanford University, Computer Science Department, Stanford, CA"
"1508","Stanford University, Palo Alto"
"1591","Stanford University, Palo Alto, CA"
"8645","Stanford University, Palo Alto, USA"
"1872","Stanford University, Stanford"
"144","Stanford University, Stanford, CA"
"7673","Stanford University, Stanford, CA 94305, USA; e-mail: rada&commat;cs.stanford.edu"
"5772","Stanford University, Stanford, CA, USA"
"1182","Stanford University, Stanford, California"
"6233","Stanford University, Stanford, California, USA"
"6423","Stanford University, Stanford, USA"
"8082","Stanford University, USA"
"2054","Stata Labs, Inc."
"2053","Stata Labs, Inc., UC Santa Cruz"
"1686","State University of New York at Buffalo"
"2382","State University of New York at Stony Brook"
"2061","State University of New York, at Buffalo"
"8383","Statistics Group, Rovira i Virgili University of Tarragona, Catalonia"
"6873","Steven Institute of Technology"
"1082","Stevens Institute of Technology"
"7711","Stevens Institute of Technology, Castle Point on Hudson, Hoboken, NJ 07030, USA; e-mail: scho@puma.mt.att.com"
"1129","Stony Brook University"
"183","Stony Brook University, Stony Brook, NY"
"9180","Sun Yat-Sen University"
"3089","SUNY at Binghamton"
"458","SUNY at Binghamton, Binghamton, NY"
"4822","SUNY Buffalo"
"5488","SUNY Buffalo, Buffalo, NY"
"6161","SUNY Buffalo, Buffalo, NY, USA"
"3662","Surromed Inc"
"3451","Surromed, Palo Alto, CA, USA"
"7865","Swiss Federal Institute of Technology (ETH) Zurich, Institute of Information Systems, ETH Zentrum, 8092 Zurich, Switzerland; E-mail: tuerker@inf.ethz.ch"
"7632","Swiss Federal Institute of Technology (ETH), Zürich, Switzerland"
"7908","Swiss Federal Institute of Technology (ETHZ), Zürich, Switzerland"
"7585","Swiss Federal Institute of Technology,  Zürich, Switzerland"
"1146","Swiss Federal Institute of Technology, ETH Zentrum, Zurich, Switzerland"
"1148","Swiss Federal Institute of Technology, ETH Zentrum, Zurich, SwitzerlandSwiss Federal Institute of Technology, ETH Zentrum, Zurich, Switzerland"
"3891","Sybase France"
"6302","Sybase, Inc., Paris, France"
"4372","Syracuse University, Syracuse, NY"
"5664","Syracuse University, Syracuse, NY, USA"
"1336","T. J. Watson Resch. Ctr."
"50","T. J. Watson Research Center, IBM"
"3846","Tavant"
"7630","Tavant Technologies"
"1092","TCS Lab for Internet Research, Department of Computer Science and Engineering, Indian Institute of Technology Bombay, Mumbai, India"
"1330","TCS Lab for Internet Research, Dept of Comp Science and Engg, Indian Institute of Technology Bombay, Mumbai, India"
"3143","Technical University of Crete"
"9349","Technical University of Crete, Chania, Greece"
"4301","Technical University of Crete, Crete, Greece"
"6231","Technical University of Dortmund, Dortmund, Germany"
"5599","Technical University of Munich, Munich, Germany"
"3751","Technical University of Wien"
"4835","Technion"
"425","Technion - IIT, Haifa, Israel"
"8131","Technion - Israel Institute of Technology, Israel"
"8323","Technion---Israel Institute of Technology, Haifa, Israel"
"2685","Technion---Israel Institute of Technology, Technion City, Haifa, Israel"
"718","Technion, Haifa, Israel"
"679","Technische Universität Dresden, Dresden, Germany"
"8649","Technische Universität Dresden, Dresden, Germany 01062"
"6280","Technische Universität München, Garching, Germany"
"467","Technische Universität München, Germany"
"7823","Technische Universität München, Institut für Informatik, 81667 München, Germany; E-mail: kossmann@in.tum.de"
"397","Technische Universität München, Munich, Germany"
"1762","Technische Universität Wien, Vienna, Austria"
"7617","Technische Universität Wien, Wien, Austria"
"394","Tel Aviv University"
"2688","Tel Aviv University, Israel"
"3119","Tel Aviv University, Tel Aviv, Israel"
"7397","Tel-Aviv University"
"8830","Tel-Aviv University, Tel-Aviv, Israel"
"3632","Telcordia Technologies"
"6628","Telcordia Technologies, Morristown, NJ"
"3526","Telcordia, Morristown, NJ, USA"
"3071","Telecom ParisTech"
"3265","Teradata"
"6296","Teradata Corporation, Elsegundo, CA, USA"
"8889","Teradata Division, NCR Corporation, Los Angeles, USA 90245"
"9562","Teradata, El Segundo, CA"
"6299","Teradata, Elsegundo, CA, USA"
"4231","Teradata, NCR, San Diego, CA"
"9561","Teradata, San Diego, CA"
"5823","Teradata, San Diego, CA, USA"
"5068","Texas State University"
"6123","Texas State University-San Marcos, San Marcos, TX, USA"
"1239","The Boeing Company, Seattle, WA"
"70","The Chinese University of Hong Kong"
"2461","The Chinese University of Hong Kong, China"
"2363","The Chinese University of Hong Kong, Hong Kong"
"48","The Chinese University of Hong Kong, Hong Kong, China"
"9231","The Chinese University of Hong Kong, New Territories, Hong Kong"
"195","The Chinese University of Hong Kong, Shatin, Hong Kong"
"9376","The Chinese University of Hong Kong, Shatin, Hong Kong, China"
"8435","The College of William and Mary, USA"
"64","The College of William and Mary, Williamsburg, VA"
"599","The Hebrew University"
"2203","The Hebrew University of Jerusalem, Edmond J. Safra Campus Jerusalem, Israel"
"5729","The Hebrew University of Jerusalem, Jerusalem, Israel"
"721","The Hebrew University, Jerusalem, Israel"
"2228","The Hong Kong Polytechnic University"
"5709","The Hong Kong Polytechnic University, Hong Kong, Hong Kong"
"6","The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong"
"9175","The Hong Kong University of Science and Technology"
"9232","The Hong Kong University of Science and Technology, Clear Water Bay, Hong Kong"
"7623","The Hong Kong University of Science and Technology, Clearwater Bay, Hong Kong"
"9276","The Hong Kong University of Science and Technology, Hong Kong"
"51","The Hong Kong University of Science and Technology, Hong Kong, China"
"5566","The Hong Kong University of Science and Technology, Hong Kong, Hong Kong"
"8774","The Hong Kong University of Science and Technology, Kowloon, Hong Kong"
"7153","The Johns Hopkins University"
"299","The MITRE Corporation"
"8314","The MITRE Corporation, McLean, VA"
"6174","The MITRE Corporation, McLean, VA, USA"
"1452","The MITRE Corporation, McLean, Virginia"
"1450","The MITRE Corporation, McLean, Virginia and Computer Science Department, Center for Automation Research and Institute for Advanced Computer Studies, University of Maryland at College Park"
"1936","The MITRE Corporation, McLean, Virginia and Computer Science Department, Center for Automation Research, and Institute for Advanced Computer Studies, University of Maryland at College Park"
"8421","The MITRE Corporation, USA"
"746","The Ohio State University"
"173","The Ohio State University, Columbus, OH"
"5661","The Ohio State University, Columbus, OH, USA"
"6178","The Ohio State University, Columbus, USA"
"8350","The Penn State University, USA"
"6070","The Pennsylvania State University, University Park, PA, USA"
"9387","The Selim and Rachel Benin School of Engineering and Computer Science, The Hebrew University of Jerusalem, Jerusalem, Israel 91094"
"1932","The Selim and Rachel Benin School of Engineering and Computer Science, The Hebrew University, Jerusalem"
"3446","The TimesTen Team, Mountain View, CA, USA"
"7628","The University of British Columbia"
"7967","The University of British Columbia, Vancouver, BC, Canada"
"2226","The University of Hong Kong"
"7","The University of Hong Kong, Hong Kong"
"5710","The University of Hong Kong, Hong Kong, Hong Kong"
"8313","The University of Maryland at College Park, College Park, MD"
"8312","The University of Maryland at College Park/The MITRE Corporation, McLean, VA"
"5715","The University of Melbourne, Melbourne, Australia"
"8788","The University of Melbourne, Victoria, Australia"
"8309","The University of Michigan---Dearborn, Dearborn, MI"
"66","The University of New South Wales"
"3310","The University of New South Wales, Australia"
"2840","The University of New South Wales, Sydney, Australia"
"7439","The University of New South Wales, Sydney, NSW, Australia"
"2676","The University of Queensland"
"8465","The University of Queensland, Australia"
"4573","The University of Queensland, Brisbane, Australia"
"9191","The University of Queensland, National ICT Australia (NICTA), Brisbane"
"7591","The University of Texas at Arlington"
"4041","The University of Texas at Arlington, Arlington, TX"
"6649","The University of Texas at Arlington, CSE, 416 Yates Street, P.O.Box 19015, Arlington, TX"
"4279","The University of Texas at Dallas, Richardson, TX"
"3291","The University of Tokyo"
"9258","Thomas J. Watson Center, IBM Research, Hawthorne, USA 10532"
"2302","Thomas J. Watson Research Center, IBM Research, Hawthorne, NY"
"7165","TimesTen Performance Software, Mountain View, CA"
"1138","TransAction Software GmbH Gustav-Heinemann-Ring, München, Germany"
"3536","TransAction Software GmbH Munich"
"2603","Tsinghua University, Beijing, China"
"2895","Tsinghua University, Beijing, P.R. China"
"8534","Tsinghua University, Beijing, PR China"
"5034","TU Dresden"
"4067","TU Eindhoven, Eindhoven, The Netherlands"
"2939","TU Ilmenau, Germany"
"7229","TU München"
"2529","TU München, Garching, Germany"
"9017","TU München, Munich, Germany"
"7230","TU München, XQRL, Inc."
"3469","TUM"
"1875","U of Pennsylvania"
"9603","U. C. Berkeley"
"4550","U. C. Berkeley, Berkeley, CA"
"3067","U. C. Santa Cruz"
"4045","U. di Roma """"La Sapienza"""""
"1155","U. of British Columbia"
"1157","U. of Illinois"
"4043","U. of Michigan"
"4866","U. of Texas at Arlington"
"5132","U. of Torino, Torino, Italy"
"4198","U.C. Berkeley"
"752","U.C. Berkeley Department of Electrical Engineering and Computer Science"
"663","U.C. Berkeley, EECS Dept., Berkeley, CA"
"4199","U.C. Berkeley, Intel Research, Berkeley"
"9450","U.C. San Diego, La Jolla, CA"
"6609","U.Paris XI, LRI, 91405 Orsay, France"
"547","UC Berkeley"
"7173","UC Berkeley, Berkeley, CA"
"5769","UC Berkeley, Berkeley, CA, USA"
"8667","UC Berkeley, Berkeley, USA"
"7458","UC Berkeley, CS Division"
"1867","UC Berkeley, EECS Dept. Berkeley, CA"
"4832","UC Davis"
"554","UC Riverside"
"2835","UC San Diego"
"2901","UC San Diego, CA"
"5093","UC San Diego, La Jolla, CA"
"528","UC Santa Cruz"
"9658","UC Santa Cruz, Santa Cruz, CA"
"5766","UC Santa Cruz, Santa Cruz, USA"
"1816","UC, Berkeley"
"1360","UC, San Diego"
"234","UCLA"
"4335","UCLA Anderson School, Los Angeles, CA"
"4524","UCLA Computer Science"
"1090","UCLA Computer Science Department, Los Angeles, CA"
"8027","UCLA Computer Science Department, Los Angeles, California, CA"
"5394","UCLA, Los Angeles, CA"
"6333","UCLA, Los Angeles, CA, USA"
"2223","UCSD"
"5635","UCSD, San Diego, CA, USA"
"625","UIUC"
"5521","UIUC, Urbana, IL"
"3567","UM Ann Arbor"
"4871","UMass Amherst"
"156","UMass Boston, Boston, MA"
"6750","UMass/Boston, Dept. of CS, UMass/Boston, Boston, MA"
"4843","UNC Chapel Hill"
"6745","Univ British Columbia, 2366 Main Mall, UBC, Vancouver, BC"
"1293","Univ. California, Berkeley"
"7587","Univ. degli Studi di Torino, Torino, Italy"
"7614","Univ. di Milano, Milan, Italy"
"7615","Univ. di Torino, Torino, Italy"
"122","Univ. of British Columbia"
"7582","Univ. of British Columbia, Vancouver, B.C., Canada"
"7606","Univ. of Buffalo, Buffalo, NY"
"4848","Univ. of California Riverside, Riverside, CA"
"4810","Univ. of California Santa Cruz"
"8983","Univ. of California, Berkeley EECS"
"7603","Univ. of California, Berkeley, IBM Almaden Research Center, San Jose, CA"
"2467","Univ. of California, Riverside"
"7565","Univ. of California, San Diego La Jolla, CA"
"460","Univ. of Illinois at Chicago, Chicago, IL"
"4792","Univ. of Illinois, Urbana-Champaign"
"461","Univ. of Louisiana at Lafayette, Lafayette, LA"
"3343","Univ. of Maryland"
"7600","Univ. of Maryland, College Park"
"7577","Univ. of Massachusetts, Amherst"
"688","Univ. of Melbourne"
"300","Univ. of Michigan"
"7578","Univ. of Munich, Munich, Germany"
"7575","Univ. of Passau, Passau, Germany"
"6512","Univ. of Pennsylvania"
"4175","Univ. of Rome, """"La Sapienza"""""
"3205","Univ. of Texas at Arlington"
"2468","Univ. of Texas, Arlington"
"7611","Univ. of Tokyo, Tokyo, Japan"
"689","Univ. of Toronto"
"1022","Univ. of Washington, Seattle"
"4406","Univ. of Washington, Seattle, WA"
"7732","Univ. of Washington; E-mail: alon@cs.washington.edu"
"7607","Univ. of Waterloo, Waterloo, Ont. Canada"
"7090","Univ. of Wisconsin-Madison"
"7180","Univ. of Wisconsin-Madison, Madison, WI"
"1019","Univ. of Wisconsin, Madison"
"2256","Univ. Paris Dauphine"
"476","Univ. Paris XI"
"2862","Univ. Paris-Sud, France"
"4486","Univ. Politecnica de Madrid"
"2259","Univ. Santa Clara"
"2863","Univ. Versailles-Saint-Quentin, France"
"9074","Univ. Wisconsin Madison"
"2899","Univ. Wisconsin, Madison"
"5158","Univerisity of California, Santa Barbara, CA"
"5066","Univeristy of New South Wales, Australia"
"1761","Universidad de Buenos Aires, Departamento de Computación"
"9406","Universidad de Chile, Chile"
"8261","Universidad de Chile, Chile, C. P"
"7906","Universidad Politécnica de Madrid (UPM), Madrid, Spain"
"9288","Universidad Politécnica de Madrid, Spain"
"8396","Universidade Federal do Rio de Janeiro, Rio de Janeiro-RJ, Brazil"
"8398","Universidade Federal do Rio Grande do Sul, Brazil"
"4705","Università """"La Sapienza"""", Roma, Italy"
"9708","Università della Basilicata -- Potenza, Italy"
"7226","Università della Basilicata, c.da Macchia Romana, 85100 Potenza, Italy"
"2128","Università della Basilicata, Potenza, Italy"
"4696","Università della Calabria, Rende, Italy"
"2231","Università di Milano, Crema - Italy"
"5634","Universita di Pisa, Pisa, Italy"
"184","Università di Roma """"La Sapienza"""""
"622","Universita di Roma """"La Sapienza"""", Roma, Italy"
"7813","Università di Roma “La Sapienza”, Dipartimento di Informatica e Sistemistica, Via Salaria 113, 00198 Roma, Italy; E-mail: mecella@dis.uniromA1.it"
"7597","Universita di Roma Tre"
"5535","Università di Torino, Torino, Italy"
"8961","Università Roma Tre"
"9709","Università Roma Tre -- Roma, Italy"
"2127","Università Roma Tre, Roma, Italy"
"8879","Università Roma Tre, Rome, Italy"
"7225","Università Roma Tre, Via della Vasca Navale, 79 00149 Roma, Italy"
"6206","Universitàà della Basilicata, Potenza, Italy"
"8489","Universität des Saarlandes, Saarbrücken, Germany"
"3035","Universität Karlsruhe (TH), Germany"
"7875","Universität Leipzig, Institut für Informatik, 04109 Leipzig, Germany; (e-mail: rahm@informatik.uni-leipzig.de)"
"8583","Universität Magdeburg, Germany"
"4576","Universität Mannheim, Mannheim, Germany"
"7704","Universität Mannheim; e-mail: [mildenbe|rschiele]@uni-mannheim.de, [helmer|moerkotte]@informatik.uni-mannheim.de"
"7869","Universität Münster, Institut für Wirtschaftsinformatik, Leonardo-Campus 3, 48149 Münster, Germany; e-mail: {lechten,vossen}@helios.uni-muenster.de"
"1257","Universität Passau, Fakultät für Mathematik und Informatik, Passau, Germany"
"7754","Universität Passau, Lehrstuhl für Informatik, 94030 Passau, Germany; E-mail: {claussen,kemper,kossmann,wiesner}@db.fmi.uni-passau.de"
"7820","Universität Passau, Lehrstuhl für Informatik, 94030 Passau, Germany; E-mail: <lastname>@db.fmi.uni-passau.de"
"1190","Universität Passau, Passau, Germany"
"2157","Universitat Politècnica de Catalunya, Barcelona, Caalonia, Spain"
"2156","Universitat Politècnica de Catalunya, Barcelona, Catalonia, Spain"
"6378","Universität Tübingen, Tübingen, Germany"
"8254","Université de Mons-Hainaut, Mons, Belgium"
"2491","Université de Nantes"
"7870","Université de Paris-Sud, LRI, CNRS-UMR 8623, Bât. 490, 91405 Orsay, France; e-mail: spyratos@lri.fr"
"6535","Université Paris 9 (Dauphine), Pl. du Mal de Lattre, Paris 75016, France"
"8255","Université Paris Dauphine, Paris, France"
"9785","Université Paris-Sud, France"
"8607","University at Albany, State University of New York, Albany, NY"
"4680","University at Albany, SUNY, Albany, NY"
"7972","University at Buffalo, Buffalo, New York"
"3168","University at Buffalo, Buffalo, NY"
"8593","University at Buffalo, State University of New York, Buffalo, NY"
"3935","University Freiburg"
"3928","University Marburg"
"5531","University of Aberdeen, United Kingdom"
"9148","University of Alberta"
"1434","University of Alberta, Department of Computing Science, Edmonton, Alberta, Canada"
"273","University of Alberta, Edmonton, Alberta, Canada"
"7596","University of Antwerp"
"8451","University of Antwerp, Antwerp, Belgium"
"7646","University of Antwerp, Wilrijk, Belgium"
"7038","University of Arizona"
"3659","University of Arizona at Tucson"
"8301","University of Arizona, AZ"
"1839","University of Arizona, Department of Computer Science, Tucson, AZ"
"60","University of Arizona, Tucson, AZ"
"5839","University of Arizona, Tucson, AZ, USA"
"5645","University of Athens, Athens, Greece"
"9384","University of Athens, Athens, Greece 15771"
"8611","University of Athens, Athens, Greece 15784"
"4050","University of Athens, Hellas"
"3546","University of Augsburg"
"3926","University of Basilicata"
"3641","University of Bologna"
"1080","University of British Columbia"
"7712","University of British Columbia, 201-2366 Main Mall, Vancouver, BC V6T 1Z4, Canada; e-mail: laks@cs.ubc.ca"
"407","University of British Columbia, Canada"
"7240","University of British Columbia, Vancouver, B. C., Canada"
"8449","University of British Columbia, Vancouver, B.C., Canada"
"7695","University of British Columbia, Vancouver, BC, Canada; e-mail: laks@cs.ubc.ca"
"3993","University of British Columbia, Vancouver, CA"
"4136","University of British Columbia, Vancouver, Canda"
"7760","University of British Columbia; E-mail: rng@cs.ubc.ca"
"3564","University of Buenos Aires"
"29","University of Calgary"
"4422","University of Calgary, Calgary, AB, Canada"
"1518","University of California"
"1061","University of California - Riverside, Computer Science & Engineering Department, Riverside, CA"
"1005","University of California at Berkeley"
"5224","University of California at Berkeley, Berkeley, CA"
"6064","University of California at Berkeley, Berkeley, CA, USA"
"3695","University of California at Davis"
"6389","University of California at Davis, Davis, CA, USA"
"7621","University of California at Irvine"
"3937","University of California at Los Angeles"
"3856","University of California at Riverside"
"8117","University of California at San Diego, La Jolla, CA"
"3202","University of California at Santa Barbara"
"1492","University of California at Santa Barbara, Computer Science Department, Santa Barbara"
"2732","University of California at Santa Barbara, Santa Barbara, CA"
"7663","University of California at Santa Cruz, Santa Cruz, CA"
"3486","University of California Irvine"
"6436","University of California Irvine, Irvine, CA, USA"
"3323","University of California Los Angeles, Los Angeles"
"2305","University of California Los Angeles, Los Angeles, CA"
"633","University of California Riverside"
"1365","University of California San Diego"
"6435","University of California San Diego, La Jolla, CA, USA"
"5542","University of California San Diego, San Diego, CA"
"4490","University of California Santa Barbara, Santa Barbara, CA"
"5779","University of California Santa Barbara, Santa Barbara, CA, USA"
"4048","University of California Santa Cruz"
"6144","University of California Santa Cruz, Santa Cruz, CA, USA"
"1385","University of California, Berkeley"
"6486","University of California, Berkeley CA"
"7594","University of California, Berkeley, Berkeley, CA"
"6278","University of California, Berkeley, Berkeley, CA, USA"
"7973","University of California, Berkeley, Berkeley, California"
"3016","University of California, Berkeley, CA"
"7689","University of California, Berkeley, California"
"7765","University of California, Berkeley, Computer Science Division, Berkeley, CA 94720-1776, USA; E-mail: {rshankar,bhaskar,jmh}@cs.berkeley.edu"
"2360","University of California, Davis"
"7866","University of California, Davis, Department of Computer Science, One Shields Avenue, Davis, CA 95616, USA; E-mail: gertz@cs.ucdavis.edu"
"117","University of California, Irvine"
"2280","University of California, Irvine, CA"
"1905","University of California, Irvine, Irvine, CA"
"5640","University of California, Irvine, Irvine, CA, USA"
"6220","University of California, Irvine, Irvine, California, USA"
"8814","University of California, Irvine, USA"
"8554","University of California, Los Angeles, CA"
"7970","University of California, Los Angeles, California"
"196","University of California, Riverside"
"56","University of California, Riverside, CA"
"5366","University of California, Riverside, Riverside, CA"
"8728","University of California, Riverside, USA"
"1124","University of California, San Diego"
"3531","University of California, San Diego La Jolla, CA"
"9779","University of California, San Diego, CA"
"135","University of California, San Diego, La Jolla, CA"
"1982","University of California, Santa Barbara"
"45","University of California, Santa Barbara, CA"
"8411","University of California, Santa Barbara, Santa Barbara, CA"
"5651","University of California, Santa Barbara, Santa Barbara, CA, USA"
"9310","University of California, Santa Barbara, USA"
"1956","University of California, Santa Cruz"
"8482","University of California, Santa Cruz, CA"
"8273","University of California, Santa Cruz, Santa Cruz, CA"
"5977","University of California, Santa Cruz, Santa Cruz, CA, USA"
"7998","University of California, Santa Cruz, Santa Cruz, California"
"8359","University of California, USA"
"5311","University of California: Irvine, Irvine, CA"
"5501","University of California: Santa Barbara, Santa Barbara, CA"
"7361","University of Cambridge, Cambridge, UK"
"8134","University of Camerino, Italy"
"1130","University of Central Florida"
"4911","University of Central Florida, Orlando, FL"
"8308","University of Central Oklahoma, Edmond, OK"
"3445","University of Crete"
"8392","University of Dortmund, Dortmund, Germany"
"563","University of Edinburgh"
"5232","University of Edinburgh & Bell Laboratories, Edinburgh, Scotland UK"
"5172","University of Edinburgh & Bell Laboratories, Edinburgh, United Kingdom"
"7995","University of Edinburgh, Edinburgh, Scotland"
"5233","University of Edinburgh, Edinburgh, Scotland UK"
"429","University of Edinburgh, Edinburgh, UK"
"5993","University of Edinburgh, Edinburgh, United Kngdm"
"8705","University of Edinburgh, Scotland"
"8208","University of Edinburgh, Scotland, UK"
"438","University of Florida"
"4527","University of Florida, Gainesville"
"222","University of Florida, Gainesville, FL"
"5723","University of Florida, Gainesville, FL, USA"
"8779","University of Florida, Gainesville, Gainesville, FL"
"3524","University of Florida, Gainesville, USA"
"3661","University of Freiburg"
"3266","University of Freiburg, Georges-Köhler-Allee, Freiburg, Germany"
"491","University of Genoa, Genoa, Italy"
"4513","University of Genova, Italy"
"3650","University of Glasgow"
"3362","University of Halle"
"7242","University of Halle, Germany"
"472","University of Hannover"
"5010","University of Heidelberg, Germany"
"6390","University of Heidelberg, Heidelberg, Germany"
"8072","University of Heidelberg, Institut für Informatik, Germany"
"4865","University of Helsinki"
"8286","University of Helsinki, Finland"
"2419","University of Hong Kong"
"120","University of Hong Kong, Hong Kong"
"5554","University of Hong Kong, Hong Kong, Hong Kong"
"7083","University of Hong Kong, Pokfulam Road, Hong Kong"
"5382","University of Houston, Houston, TX"
"6403","University of Houston, Houston, TX, USA"
"5703","University of Ilinois at Urbana Champaign, Urbana, IL, USA"
"296","University of Illinois"
"3078","University of Illinois at Chicago"
"787","University of Illinois at Chicago, Chicago, IL"
"5659","University of Illinois at Chicago, Chicago, IL, USA"
"8663","University of Illinois at Urbana Champaign, Champaign, USA"
"5704","University of Illinois at Urbana Champaign, Urbana, IL, USA"
"26","University of Illinois at Urbana-Champaign"
